90,24.4
90,24.46
90,24.46
90,24.68
90,25.03
90,25.45
90,25.94
90,26.66
90,27.44
90,28.25
90,29.61
90,30.95
90,32.27
90,33.65
90,35.52
90,37.14
90,38.96
90,40.74
90,42.49
90,44.21
90,46.12
90,47.83
90,49.67
90,51.61
90,53.5
90,55.34
90,57.2
90,59.28
90,61.1
90,63.29
90,65.99
90,68.24
90,70.28
90,72.21
90,74.61
90,77.31
90,79.81
90,82.39
90,84.79
90,87.26
90,89.73
90,92.01
90,94.44
90,96.86
90,99.47
90,102.18
90,104.64
90,107.32
90,109.86
90,112.28
90,114.76
90,116.8
90,119.05
90,120.99
90,123.33
90,125.34
90,126.88
90,128.85
90,130.58
90,132.62
90,134.42
90,136.47
90,137.79
90,139.16
90,140.61
90,141.95
90,142.56
90,143.16
90,143.75
90,144.54
90,145.73
90,147.48
90,149.32
90,150.79
90,152.12
90,154.05
90,156.82
90,159.65
90,161.83
90,164.3
90,166.96
90,169.86
90,171.84
90,173.78
90,176.27
90,177.61
90,178.51
90,179.86
90,181.75
90,183.67
90,185.7
90,186.67
90,187.88
90,188.92
90,189.64
90,190.86
90,191.52
90,192.99
90,195.09
90,197.76
90,200.02
90,202.7
90,204.95
90,206.41
90,207.89
90,209.94
90,211.82
90,213.14
90,214.54
90,215.82
90,217.11
90,219.22
90,220.79
90,220.78
90,220.78
90,220.86
90,220.85
90,220.88
90,220.66
90,221.34
90,222.06
90,222.92
90,223.89
90,225.14
90,226.78
90,228.19
90,229.6
90,231.06
90,231.73
90,233.2
90,235.49
90,237.74
90,239.99
90,242.03
90,244.47
90,246.79
90,248.93
90,250.45
90,251.7
90,253.4
90,255.22
90,256.83
90,258.2
90,258.5
90,258.62
90,259.26
90,260.2
90,261.24
90,262.5
90,263.13
90,264.07
90,264.37
90,266.01
90,267.55
90,269.23
90,270.31
90,269.68
90,269.71
90,270.08
90,271.23
90,272.67
90,274.34
90,276.29
90,278.09
90,279.26
90,280.24
90,281.32
90,282.02
90,282.84
90,283.84
90,284.87
90,285.93
90,287.41
90,288.09
90,288.34
90,288.32
90,289.02
90,289.36
90,290.46
90,291.45
90,292.06
90,292.3
90,292.75
90,293.55
90,294.58
90,295.5
90,297.14
90,298.24
90,298.36
90,297.31
90,297.17
90,298.72
90,300.1
90,301.19
90,302.03
90,303.08
90,304.07
90,305.13
90,306.14
90,306.85
90,307.58
90,308.43
90,308.97
90,309.83
90,310.82
90,311.49
90,312.3
90,312.1
90,312.44
90,313.06
90,313.79
90,314.42
90,314.8
90,315.73
90,316.38
90,316.79
90,317.24
90,317.93
90,318.31
90,318.82
90,319.28
90,319.32
90,319.68
90,320.75
90,321.94
90,323.07
90,323.33
90,323.73
90,324
90,323.98
90,324.77
90,325.14
90,324.73
90,324.49
90,324.69
90,324.61
90,325.43
90,326.88
90,328.34
90,328.33
90,328.23
90,328.27
90,328.29
90,328.79
90,329.33
90,330.18
90,330.33
90,329.94
90,329.98
90,331.01
90,332.4
90,333.71
90,334.78
90,335.16
90,335.65
90,335.92
90,335.49
90,335.73
90,335.7
90,335.03
90,333.38
90,331.93
90,329.27
90,328.39
90,328.47
90,328.05
90,326.98
90,327.62
90,329.5
90,331.57
90,333.36
90,333.68
90,332.37
90,332.38
90,332.92
90,334.06
90,334.98
90,335.19
90,336.17
90,336.76
90,337.65
90,337.51
90,337.61
90,337.95
90,338.37
90,339.55
90,340.74
90,342.17
90,343.36
90,344.25
90,343.72
90,344.14
90,344.06
90,343.07
90,343.74
90,345.1
90,345.9
90,346.68
90,347.67
90,348.46
90,348.99
90,349.95
90,351.07
90,351.76
90,352.78
90,353.37
90,353.95
90,354.64
90,356.24
90,357.59
90,358.49
90,359.17
90,359.51
90,359.89
90,359.89
90,359.82
90,359.59
90,358.75
90,358.25
90,357.91
90,358.67
90,359.43
90,359.9
90,360.18
90,360.91
90,360.42
90,360.12
90,358.66
90,357.97
90,358.1
90,358.56
90,358.98
90,358.25
90,358.21
90,358.79
90,359.35
90,359.46
90,359.17
90,359.27
90,360.02
90,359.36
90,358.31
90,357.6
90,357.81
90,358.64
90,359.25
90,360.06
90,361.07
90,361.98
90,362.58
90,363.08
90,362.44
90,360.67
90,359.91
90,359.72
90,360.03
90,361.07
90,361.85
90,362.44
90,363.36
90,363.63
90,364.42
90,365.56
90,365.94
90,364.82
90,363.81
90,362.27
90,359.88
90,357.4
90,356.81
90,356.9
90,356.84
90,355.63
90,354.14
90,353.99
90,354.53
90,355.8
90,357.33
90,357.91
90,357.53
90,357.7
90,356.28
90,353.4
90,353.23
90,354.67
90,355.43
90,354.47
90,352.5
90,353.32
90,354.97
90,356.2
90,357.02
90,357.65
90,359.09
90,360.18
90,361.48
90,362.39
90,363.36
90,364.76
90,366.08
90,366.68
90,367.16
90,367.97
90,368.7
90,368.76
90,369.01
90,369.76
90,370.28
90,370.23
90,370.76
90,371.76
90,372.46
90,373.2
90,373.95
90,373.21
90,372.64
90,372.28
90,372.42
90,372.03
90,371.39
90,371.35
90,371.71
90,371.95
90,372.33
90,372.38
90,372.28
90,372.43
90,373.02
90,372.55
90,372.84
90,372.9
90,372.67
90,372.27
90,372.09
90,372.18
90,372.61
90,373.2
90,373.43
90,373.29
90,373.44
90,374.04
90,374.28
90,374.61
90,375.15
90,375.61
90,375.88
90,375.96
90,375.72
90,375.26
90,375.53
90,375.46
90,375.72
90,376.08
90,376.27
90,376.84
90,376.92
90,376.71
90,376.17
90,374.83
90,373.63
90,373.44
90,373.45
90,373.75
90,374.08
90,374.7
90,375.12
90,375.24
90,375.11
90,375.14
90,375.28
90,375.3
90,374.84
90,374.6
90,374.71
90,375
90,374.96
90,374.68
90,374.87
90,374.59
90,374.69
90,374.66
90,374.82
90,374.97
90,375.33
90,375.45
90,373.69
90,373.18
90,373
90,373.27
90,373.57
90,373.82
90,373.98
90,373.73
90,373.73
90,374.05
90,374.3
90,374.5
90,374.82
90,374.54
90,374.51
90,374.88
90,375.1
90,374.98
90,375.25
90,375.14
90,374.99
90,375.14
90,375.37
90,374.66
90,374.51
90,374.25
90,374.32
90,374.66
90,374.88
90,374.8
90,374.83
90,374.84
90,375.05
90,375.54
90,375.98
90,376.58
90,377.05
90,377.24
90,377.34
90,377.77
90,378.35
90,378.9
90,379.06
90,379.16
90,379.08
90,378.97
90,378.56
90,377.72
90,377.6
90,377.82
90,378
90,377.75
90,377.83
90,378.52
90,378.73
90,378.42
90,378.4
90,378.37
90,377.57
90,376.95
90,376.91
90,377.3
90,376.87
90,377.2
90,376.59
90,375.57
90,376.11
90,376.55
90,376.89
90,377.29
90,377.6
90,378.42
90,378.86
90,378.92
90,378.63
90,378.81
90,379.14
90,379.64
90,379.45
90,377.99
90,376.2
90,374.69
90,371.53
90,370.67
90,370.67
90,371.03
90,371.74
90,373.07
90,374.08
90,375.07
90,376.27
90,377.8
90,377.24
90,377.2
90,377.94
90,378.1
90,379.28
90,379.3
90,378.81
90,378.69
90,377.85
90,378.19
90,379.13
90,380.6
90,381.68
90,381.79
90,381.68
90,381.69
90,382.09
90,381.91
90,381.58
90,381.59
90,381.04
90,380.97
90,380.99
90,380.81
90,379.85
90,380.15
90,379.63
90,376.68
90,372.16
90,368.82
90,368.72
90,370.22
90,370.46
90,370.28
90,371.56
90,372.53
90,372.47
90,371.03
90,370.75
90,371.79
90,373.19
90,374.28
90,375.09
90,376.08
90,376.83
90,377.86
90,378.73
90,378.5
90,379.38
90,379.71
90,380.01
90,380.85
90,380.69
90,379.86
90,379.4
90,379.37
90,380.31
90,380.71
90,380.73
90,381.15
90,381.55
90,381.88
90,382.01
90,382.22
90,382.15
90,382.3
90,382.18
90,381.87
90,382.13
90,382.07
90,382.17
90,381.97
90,381.68
90,381.53
90,381.39
90,381.25
90,381.19
90,381.34
90,381.81
90,381.92
90,382.2
90,382.39
90,382.34
90,382.48
90,382.74
90,383.59
90,384.41
90,384.33
90,384.48
90,384.41
90,385.13
90,385.48
90,385.52
90,385.36
90,385.17
90,385
90,384.33
90,383.9
90,383.05
90,382.3
90,381.31
90,380.65
90,380.16
90,380.12
90,380.59
90,381.04
90,381.52
90,381.15
90,381.32
90,381.36
90,381.95
90,382.09
90,382.36
90,381.17
90,381.31
90,381.51
90,381.99
90,382.02
90,382.03
90,382.16
90,382.2
90,382.68
90,383.71
90,384.62
90,384.92
90,382.94
90,382.38
90,382.29
90,382.33
90,382.25
90,382.63
90,382.47
90,382.8
90,383.33
90,383.63
90,383.81
90,384.5
90,384.5
90,384.46
90,384.25
90,383.83
90,383.61
90,383.14
90,383.19
90,382.85
90,382.91
90,382.99
90,383.17
90,383.65
90,384.05
90,384.17
90,384.49
90,384.22
90,383.75
90,383.68
90,383.56
90,383.93
90,384.03
90,384.01
90,383.88
90,383.83
90,383.73
90,383.52
90,383.41
90,383.37
90,383.44
90,383.08
90,382.33
90,382.17
90,382.5
90,382.56
90,382.45
90,382.62
90,382.86
90,383.52
90,383.31
90,383.48
90,383.1
90,383.35
90,383.71
90,383.48
90,383.18
90,383.4
90,382.02
90,380.89
90,380.73
90,380.75
90,381.08
90,381.22
90,381.44
90,382.24
90,382.22
90,382.28
90,382.55
90,382.73
90,383.35
90,382.14
90,379.67
90,378.27
90,378.3
90,378.61
90,378.92
90,379.4
90,380.32
90,380.89
90,381.04
90,380.57
90,380.07
90,380.2
90,380.59
90,381.33
90,382.09
90,382.43
90,382.43
90,382.18
90,382.32
90,382.46
90,381.72
90,381.46
90,381.56
90,382.09
90,382.43
90,382.78
90,382.25
90,382.29
90,382.77
90,382.42
90,382.49
90,382.59
90,382.26
90,381.89
90,382.24
90,382.68
90,383.07
90,383.95
90,385.62
90,386.65
