90,1.00,24.40,23.18,
90,2.00,24.46,23.08,
90,3.01,24.46,23.03,
90,4.01,24.68,23.16,
90,5.01,25.03,23.06,
90,6.02,25.45,23.21,
90,7.02,25.94,23.36,
90,8.02,26.66,23.38,
90,9.03,27.44,23.41,
90,10.03,28.25,23.76,
90,11.03,29.61,23.90,
90,12.03,30.95,24.15,
90,13.04,32.27,24.46,
90,14.04,33.65,24.61,
90,15.04,35.52,24.82,
90,16.05,37.14,25.21,
90,17.05,38.96,25.50,
90,18.05,40.74,25.67,
90,19.05,42.49,25.86,
90,20.06,44.21,26.09,
90,21.06,46.12,26.20,
90,22.06,47.83,26.57,
90,23.07,49.67,27.00,
90,24.07,51.61,27.14,
90,25.07,53.50,27.27,
90,26.08,55.34,27.85,
90,27.08,57.20,28.16,
90,28.08,59.28,28.38,
90,29.09,61.10,28.93,
90,30.09,63.29,29.39,
90,31.09,65.99,29.55,
90,32.09,68.24,29.93,
90,33.10,70.28,30.20,
90,34.10,72.21,30.66,
90,35.10,74.61,30.99,
90,36.11,77.31,31.32,
90,37.11,79.81,31.99,
90,38.11,82.39,32.69,
90,39.12,84.79,33.34,
90,40.12,87.26,34.06,
90,41.12,89.73,34.84,
90,42.12,92.01,35.11,
90,43.13,94.44,35.47,
90,44.13,96.86,35.66,
90,45.13,99.47,36.04,
90,46.14,102.18,36.62,
90,47.14,104.64,37.25,
90,48.14,107.32,37.99,
90,49.15,109.86,38.68,
90,50.15,112.28,39.47,
90,51.15,114.76,40.29,
90,52.15,116.80,40.84,
90,53.16,119.05,41.99,
90,54.16,120.99,43.14,
90,55.16,123.33,44.32,
90,56.17,125.34,44.98,
90,57.17,126.88,45.45,
90,58.17,128.85,45.68,
90,59.17,130.58,46.09,
90,60.18,132.62,46.94,
90,61.18,134.42,47.70,
90,62.18,136.47,48.20,
90,63.19,137.79,48.40,
90,64.19,139.16,48.51,
90,65.19,140.61,48.84,
90,66.20,141.95,49.04,
90,67.20,142.56,49.55,
90,68.20,143.16,50.36,
90,69.20,143.75,50.92,
90,70.21,144.54,51.11,
90,71.21,145.73,51.37,
90,72.21,147.48,51.85,
90,73.22,149.32,52.64,
90,74.22,150.79,53.42,
90,75.22,152.12,54.16,
90,76.23,154.05,54.86,
90,77.23,156.82,56.15,
90,78.23,159.65,56.86,
90,79.23,161.83,57.53,
90,80.24,164.30,58.44,
90,81.24,166.96,59.20,
90,82.24,169.86,59.83,
90,83.25,171.84,60.70,
90,84.25,173.78,61.29,
90,85.25,176.27,62.38,
90,86.26,177.61,63.06,
90,87.26,178.51,63.55,
90,88.26,179.86,63.85,
90,89.27,181.75,64.81,
90,90.27,183.67,65.77,
90,91.27,185.70,66.49,
90,92.27,186.67,67.03,
90,93.28,187.88,67.35,
90,94.28,188.92,68.15,
90,95.28,189.64,68.69,
90,96.29,190.86,69.41,
90,97.29,191.52,69.88,
90,98.29,192.99,71.25,
90,99.30,195.09,72.30,
90,100.30,197.76,73.40,
90,101.30,200.02,74.82,
90,102.30,202.70,76.51,
90,103.31,204.95,78.07,
90,104.31,206.41,79.34,
90,105.31,207.89,80.43,
90,106.32,209.94,81.38,
90,107.32,211.82,82.41,
90,108.32,213.14,83.21,
90,109.33,214.54,83.96,
90,110.33,215.82,84.59,
90,111.33,217.11,84.87,
90,112.33,219.22,85.45,
90,113.34,220.79,86.26,
90,114.34,220.78,86.87,
90,115.34,220.78,87.71,
90,116.35,220.86,88.62,
90,117.35,220.85,89.60,
90,118.35,220.88,90.97,
90,119.36,220.66,92.03,
90,120.36,221.34,93.05,
90,121.36,222.06,94.18,
90,122.36,222.92,95.41,
90,123.37,223.89,96.08,
90,124.37,225.14,96.55,
90,125.37,226.78,97.19,
90,126.38,228.19,97.67,
90,127.38,229.60,98.46,
90,128.38,231.06,99.03,
90,129.38,231.73,99.45,
90,130.39,233.20,100.56,
90,131.39,235.49,101.93,
90,132.39,237.74,102.99,
90,133.40,239.99,104.19,
90,134.40,242.03,105.14,
90,135.40,244.47,106.64,
90,136.41,246.79,107.52,
90,137.41,248.93,108.42,
90,138.41,250.45,109.06,
90,139.41,251.70,109.57,
90,140.42,253.40,110.47,
90,141.42,255.22,111.56,
90,142.42,256.83,112.43,
90,143.43,258.20,113.32,
90,144.43,258.50,114.34,
90,145.43,258.62,114.84,
90,146.44,259.26,115.85,
90,147.44,260.20,117.06,
90,148.44,261.24,118.26,
90,149.44,262.50,118.98,
90,150.45,263.13,119.76,
90,151.45,264.07,120.31,
90,152.45,264.37,120.90,
90,153.46,266.01,121.43,
90,154.46,267.55,122.82,
90,155.46,269.23,123.52,
90,156.47,270.31,124.25,
90,157.47,269.68,125.10,
90,158.47,269.71,126.13,
90,159.47,270.08,127.05,
90,160.48,271.23,128.09,
90,161.48,272.67,129.72,
90,162.48,274.34,131.15,
90,163.49,276.29,132.22,
90,164.49,278.09,133.18,
90,165.49,279.26,133.70,
90,166.50,280.24,133.93,
90,167.50,281.32,134.32,
90,168.50,282.02,134.57,
90,169.50,282.84,135.78,
90,170.51,283.84,136.70,
90,171.51,284.87,138.02,
90,172.51,285.93,138.94,
90,173.52,287.41,139.86,
90,174.52,288.09,140.17,
90,175.52,288.34,140.88,
90,176.53,288.32,141.37,
90,177.53,289.02,142.52,
90,178.53,289.36,143.46,
90,179.53,290.46,144.06,
90,180.54,291.45,144.85,
90,181.54,292.06,145.29,
90,182.54,292.30,146.05,
90,183.55,292.75,146.74,
90,184.55,293.55,147.43,
90,185.55,294.58,148.41,
90,186.56,295.50,148.85,
90,187.56,297.14,149.69,
90,188.56,298.24,150.33,
90,189.56,298.36,150.64,
90,190.57,297.31,151.40,
90,191.57,297.17,151.92,
90,192.57,298.72,152.57,
90,193.58,300.10,153.35,
90,194.58,301.19,153.94,
90,195.58,302.03,154.50,
90,196.59,303.08,154.94,
90,197.59,304.07,155.61,
90,198.59,305.13,156.53,
90,199.59,306.14,157.23,
90,200.60,306.85,157.61,
90,201.60,307.58,158.34,
90,202.60,308.43,158.97,
90,203.61,308.97,159.47,
90,204.61,309.83,159.79,
90,205.61,310.82,160.37,
90,206.62,311.49,161.15,
90,207.62,312.30,162.11,
90,208.62,312.10,162.79,
90,209.62,312.44,163.28,
90,210.63,313.06,164.00,
90,211.63,313.79,164.63,
90,212.63,314.42,165.45,
90,213.64,314.80,166.11,
90,214.64,315.73,166.95,
90,215.64,316.38,167.75,
90,216.65,316.79,168.37,
90,217.65,317.24,169.18,
90,218.65,317.93,170.10,
90,219.66,318.31,170.83,
90,220.66,318.82,171.37,
90,221.66,319.28,171.85,
90,222.66,319.32,172.52,
90,223.67,319.68,173.23,
90,224.67,320.75,173.97,
90,225.67,321.94,174.72,
90,226.68,323.07,175.41,
90,227.68,323.33,176.10,
90,228.68,323.73,176.59,
90,229.69,324.00,176.94,
90,230.69,323.98,177.10,
90,231.69,324.77,177.58,
90,232.69,325.14,178.05,
90,233.70,324.73,178.48,
90,234.70,324.49,178.99,
90,235.70,324.69,179.43,
90,236.71,324.61,179.63,
90,237.71,325.43,180.13,
90,238.71,326.88,180.92,
90,239.72,328.34,181.41,
90,240.72,328.33,181.80,
90,241.72,328.23,182.34,
90,242.72,328.27,182.67,
90,243.73,328.29,183.22,
90,244.73,328.79,183.91,
90,245.73,329.33,184.15,
90,246.74,330.18,184.73,
90,247.74,330.33,185.10,
90,248.74,329.94,185.68,
90,249.75,329.98,186.46,
90,250.75,331.01,187.08,
90,251.75,332.40,187.73,
90,252.75,333.71,188.32,
90,253.76,334.78,188.75,
90,254.76,335.16,189.24,
90,255.76,335.65,189.90,
90,256.77,335.92,190.65,
90,257.77,335.49,191.08,
90,258.77,335.73,191.52,
90,259.77,335.70,192.10,
90,260.78,335.03,192.79,
90,261.78,333.38,193.22,
90,262.78,331.93,193.66,
90,263.79,329.27,193.98,
90,264.79,328.39,194.68,
90,265.79,328.47,194.93,
90,266.80,328.05,195.53,
90,267.80,326.98,195.87,
90,268.80,327.62,196.30,
90,269.81,329.50,196.68,
90,270.81,331.57,197.22,
90,271.81,333.36,198.03,
90,272.81,333.68,198.58,
90,273.82,332.37,199.10,
90,274.82,332.38,199.48,
90,275.82,332.92,200.07,
90,276.83,334.06,200.45,
90,277.83,334.98,201.17,
90,278.83,335.19,201.48,
90,279.83,336.17,201.95,
90,280.84,336.76,202.20,
90,281.84,337.65,202.49,
90,282.84,337.51,202.99,
90,283.85,337.61,203.45,
90,284.85,337.95,204.01,
90,285.85,338.37,204.33,
90,286.86,339.55,204.87,
90,287.86,340.74,205.15,
90,288.86,342.17,205.59,
90,289.87,343.36,206.11,
90,290.87,344.25,206.96,
90,291.87,343.72,207.44,
90,292.87,344.14,207.84,
90,293.88,344.06,208.34,
90,294.88,343.07,208.54,
90,295.88,343.74,208.89,
90,296.89,345.10,209.26,
90,297.89,345.90,209.46,
90,298.89,346.68,209.85,
90,299.89,347.67,210.07,
90,300.90,348.46,210.26,
90,301.90,348.99,210.48,
90,302.90,349.95,210.75,
90,303.91,351.07,211.18,
90,304.91,351.76,211.61,
90,305.91,352.78,212.00,
90,306.92,353.37,212.21,
90,307.92,353.95,212.24,
90,308.92,354.64,212.28,
90,309.93,356.24,212.87,
90,310.93,357.59,213.05,
90,311.93,358.49,213.48,
90,312.93,359.17,213.75,
90,313.94,359.51,213.88,
90,314.94,359.89,214.15,
90,315.94,359.89,214.65,
90,316.95,359.82,215.07,
90,317.95,359.59,215.67,
90,318.95,358.75,215.91,
90,319.95,358.25,216.36,
90,320.96,357.91,216.57,
90,321.96,358.67,216.71,
90,322.96,359.43,217.18,
90,323.97,359.90,217.48,
90,324.97,360.18,217.74,
90,325.97,360.91,217.94,
90,326.98,360.42,218.49,
90,327.98,360.12,218.90,
90,328.98,358.66,219.30,
90,329.99,357.97,219.60,
90,330.99,358.10,219.76,
90,331.99,358.56,220.08,
90,332.99,358.98,220.51,
90,334.00,358.25,220.56,
90,335.00,358.21,220.94,
90,336.00,358.79,221.13,
90,337.01,359.35,221.18,
90,338.01,359.46,221.48,
90,339.01,359.17,221.86,
90,340.01,359.27,222.13,
90,341.02,360.02,222.42,
90,342.02,359.36,222.63,
90,343.02,358.31,222.75,
90,344.03,357.60,222.88,
90,345.03,357.81,223.29,
90,346.03,358.64,223.58,
90,347.04,359.25,223.63,
90,348.04,360.06,223.69,
90,349.04,361.07,223.73,
90,350.05,361.98,224.11,
90,351.05,362.58,224.62,
90,352.05,363.08,225.00,
90,353.05,362.44,225.15,
90,354.06,360.67,225.52,
90,355.06,359.91,225.61,
90,356.06,359.72,225.89,
90,357.07,360.03,226.06,
90,358.07,361.07,226.14,
90,359.07,361.85,226.49,
90,360.07,362.44,226.78,
90,361.08,363.36,227.17,
90,362.08,363.63,227.57,
90,363.08,364.42,227.77,
90,364.09,365.56,227.92,
90,365.09,365.94,228.43,
90,366.09,364.82,228.77,
90,367.10,363.81,228.80,
90,368.10,362.27,229.15,
90,369.10,359.88,229.34,
90,370.11,357.40,229.56,
90,371.11,356.81,229.88,
90,372.11,356.90,230.11,
90,373.11,356.84,230.04,
90,374.12,355.63,230.43,
90,375.12,354.14,230.69,
90,376.12,353.99,230.95,
90,377.13,354.53,231.03,
90,378.13,355.80,231.18,
90,379.13,357.33,231.04,
90,380.13,357.91,231.39,
90,381.14,357.53,231.44,
90,382.14,357.70,231.74,
90,383.14,356.28,231.82,
90,384.15,353.40,232.16,
90,385.15,353.23,232.33,
90,386.15,354.67,232.69,
90,387.16,355.43,233.08,
90,388.16,354.47,233.28,
90,389.16,352.50,233.51,
90,390.17,353.32,233.53,
90,391.17,354.97,233.87,
90,392.17,356.20,233.87,
90,393.17,357.02,234.38,
90,394.18,357.65,234.70,
90,395.18,359.09,234.87,
90,396.18,360.18,235.07,
90,397.19,361.48,235.36,
90,398.19,362.39,235.60,
90,399.19,363.36,235.58,
90,400.19,364.76,235.80,
90,401.20,366.08,236.22,
90,402.20,366.68,236.31,
90,403.20,367.16,236.55,
90,404.21,367.97,237.52,
90,405.21,368.70,238.00,
90,406.21,368.76,238.27,
90,407.22,369.01,238.42,
90,408.22,369.76,238.51,
90,409.22,370.28,238.68,
90,410.23,370.23,238.77,
90,411.23,370.76,238.82,
90,412.23,371.76,238.85,
90,413.23,372.46,238.85,
90,414.24,373.20,239.05,
90,415.24,373.95,239.04,
90,416.24,373.21,238.90,
90,417.25,372.64,238.93,
90,418.25,372.28,239.13,
90,419.25,372.42,239.21,
90,420.25,372.03,239.27,
90,421.26,371.39,239.45,
90,422.26,371.35,239.80,
90,423.26,371.71,239.86,
90,424.27,371.95,240.00,
90,425.27,372.33,239.97,
90,426.27,372.38,240.18,
90,427.28,372.28,240.10,
90,428.28,372.43,240.02,
90,429.28,373.02,240.37,
90,430.29,372.55,240.47,
90,431.29,372.84,240.61,
90,432.29,372.90,240.59,
90,433.29,372.67,240.91,
90,434.30,372.27,241.22,
90,435.30,372.09,241.60,
90,436.30,372.18,241.66,
90,437.31,372.61,241.91,
90,438.31,373.20,241.96,
90,439.31,373.43,242.13,
90,440.31,373.29,242.01,
90,441.32,373.44,242.37,
90,442.32,374.04,242.52,
90,443.32,374.28,242.69,
90,444.33,374.61,243.00,
90,445.33,375.15,243.10,
90,446.33,375.61,243.25,
90,447.34,375.88,243.62,
90,448.34,375.96,243.97,
90,449.34,375.72,243.93,
90,450.35,375.26,243.87,
90,451.35,375.53,243.85,
90,452.35,375.46,243.82,
90,453.35,375.72,243.73,
90,454.36,376.08,243.89,
90,455.36,376.27,243.73,
90,456.36,376.84,243.69,
90,457.37,376.92,243.63,
90,458.37,376.71,243.75,
90,459.37,376.17,243.73,
90,460.38,374.83,243.70,
90,461.38,373.63,243.88,
90,462.38,373.44,243.83,
90,463.38,373.45,243.92,
90,464.39,373.75,244.09,
90,465.39,374.08,244.15,
90,466.39,374.70,244.21,
90,467.40,375.12,244.35,
90,468.40,375.24,244.51,
90,469.40,375.11,244.49,
90,470.40,375.14,244.82,
90,471.41,375.28,244.88,
90,472.41,375.30,245.14,
90,473.41,374.84,245.11,
90,474.42,374.60,245.59,
90,475.42,374.71,245.75,
90,476.42,375.00,246.05,
90,477.43,374.96,246.04,
90,478.43,374.68,246.06,
90,479.43,374.87,246.08,
90,480.44,374.59,246.16,
90,481.44,374.69,246.08,
90,482.44,374.66,246.07,
90,483.44,374.82,246.15,
90,484.45,374.97,246.18,
90,485.45,375.33,245.86,
90,486.45,375.45,246.03,
90,487.46,373.69,246.07,
90,488.46,373.18,246.18,
90,489.46,373.00,246.25,
90,490.46,373.27,246.29,
90,491.47,373.57,246.28,
90,492.47,373.82,246.44,
90,493.47,373.98,246.30,
90,494.48,373.73,246.40,
90,495.48,373.73,246.56,
90,496.48,374.05,246.49,
90,497.49,374.30,246.55,
90,498.49,374.50,246.61,
90,499.49,374.82,246.71,
90,500.50,374.54,246.97,
90,501.50,374.51,247.13,
90,502.50,374.88,247.13,
90,503.50,375.10,247.34,
90,504.51,374.98,247.37,
90,505.51,375.25,247.48,
90,506.51,375.14,247.73,
90,507.52,374.99,247.65,
90,508.52,375.14,247.70,
90,509.52,375.37,247.74,
