180,1.00,31.54,27.35,
180,2.00,31.35,27.21,
180,3.01,31.27,27.39,
180,4.01,31.36,27.27,
180,5.01,31.48,27.30,
180,6.02,31.68,27.36,
180,7.02,31.69,27.19,
180,8.02,32.34,27.24,
180,9.03,32.81,27.28,
180,10.03,33.56,27.39,
180,11.03,34.48,27.00,
180,12.03,35.60,27.06,
180,13.04,36.48,27.03,
180,14.04,37.85,26.89,
180,15.04,39.15,26.98,
180,16.05,40.73,26.98,
180,17.05,42.21,26.76,
180,18.05,43.86,26.99,
180,19.05,45.58,26.84,
180,20.06,47.40,27.04,
180,21.06,49.25,26.89,
180,22.06,51.14,26.93,
180,23.07,53.10,26.80,
180,24.07,55.25,26.79,
180,25.07,57.23,26.77,
180,26.08,59.56,26.99,
180,27.08,61.73,26.87,
180,28.08,64.02,26.93,
180,29.09,66.61,26.93,
180,30.09,68.74,26.80,
180,31.09,71.24,26.86,
180,32.09,73.75,26.82,
180,33.10,76.08,26.83,
180,34.10,78.55,26.74,
180,35.10,81.35,26.84,
180,36.11,83.84,26.87,
180,37.11,86.33,26.89,
180,38.11,89.14,26.91,
180,39.12,91.72,26.83,
180,40.12,94.48,26.84,
180,41.12,97.25,26.84,
180,42.12,99.82,26.89,
180,43.13,102.56,26.72,
180,44.13,105.17,26.98,
180,45.13,107.63,26.83,
180,46.14,110.33,26.77,
180,47.14,113.26,26.82,
180,48.14,115.94,26.84,
180,49.15,118.71,26.87,
180,50.15,121.31,26.72,
180,51.15,123.93,26.74,
180,52.15,126.57,26.81,
180,53.16,129.37,26.87,
180,54.16,132.01,26.86,
180,55.16,134.77,26.78,
180,56.17,137.34,26.76,
180,57.17,140.04,26.66,
180,58.17,142.54,26.65,
180,59.17,145.29,26.77,
180,60.18,147.73,26.73,
180,61.18,150.62,26.71,
180,62.18,153.39,26.74,
180,63.19,155.70,26.77,
180,64.19,158.15,26.57,
180,65.19,160.71,26.47,
180,66.20,163.39,26.58,
180,67.20,166.04,26.52,
180,68.20,168.81,26.68,
180,69.20,171.36,26.58,
180,70.21,174.04,26.64,
180,71.21,177.03,26.68,
180,72.21,179.36,26.53,
180,73.22,181.81,26.54,
180,74.22,184.91,26.73,
180,75.22,187.29,26.47,
180,76.23,189.84,26.66,
180,77.23,192.07,26.65,
180,78.23,194.72,26.50,
180,79.23,197.17,26.46,
180,80.24,199.46,26.60,
180,81.24,201.97,26.59,
180,82.24,204.20,26.67,
180,83.25,206.53,26.56,
180,84.25,208.75,26.58,
180,85.25,211.21,26.42,
180,86.26,213.74,26.52,
180,87.26,216.31,26.54,
180,88.26,218.86,26.44,
180,89.27,221.33,26.51,
180,90.27,223.47,26.63,
180,91.27,225.70,26.68,
180,92.27,227.85,26.69,
180,93.28,230.04,26.41,
180,94.28,232.23,26.67,
180,95.28,234.31,26.65,
180,96.29,236.12,26.68,
180,97.29,238.70,26.67,
180,98.29,241.04,26.85,
180,99.30,243.26,26.59,
180,100.30,245.63,26.76,
180,101.30,247.72,26.81,
180,102.30,250.03,26.70,
180,103.31,252.01,26.74,
180,104.31,253.88,26.84,
180,105.31,256.29,26.71,
180,106.32,258.41,26.74,
180,107.32,260.56,26.60,
180,108.32,262.45,26.70,
180,109.33,264.40,26.64,
180,110.33,266.18,26.63,
180,111.33,268.10,26.72,
180,112.33,270.27,26.75,
180,113.34,272.25,26.60,
180,114.34,274.08,26.73,
180,115.34,276.03,26.97,
180,116.35,277.98,26.90,
180,117.35,280.01,26.73,
180,118.35,281.66,26.74,
180,119.36,283.51,26.68,
180,120.36,285.28,26.78,
