91,42,0,97,85,
91,40,0,97,85,
92,39,0,97,85,
92,39,0,97,86,
92,38,0,97,86,
92,42,0,97,86,
92,39,0,98,86,
92,43,0,98,86,
93,42,0,98,86,
93,41,0,98,87,
93,41,0,98,87,
93,42,0,98,87,
93,41,0,99,87,
93,43,0,99,87,
94,40,0,99,88,
94,42,0,99,88,
94,43,0,99,88,
94,41,0,99,88,
94,42,0,100,88,
94,41,0,100,88,
95,39,0,100,89,
95,44,0,100,89,
95,44,0,100,89,
95,39,0,101,89,
95,41,0,101,89,
96,40,0,101,89,
96,40,0,101,90,
96,42,0,101,90,
96,41,0,101,90,
96,40,0,102,90,
97,40,0,102,90,
97,42,0,102,90,
97,45,0,102,91,
97,42,0,102,91,
97,41,0,102,91,
97,41,0,103,91,
98,41,0,103,91,
98,42,0,103,92,
98,41,0,103,92,
98,41,0,103,92,
98,42,0,103,92,
98,42,0,104,92,
99,41,0,104,92,
99,41,0,104,93,
99,42,0,104,93,
99,42,0,104,93,
99,41,0,105,93,
100,41,0,105,93,
100,40,0,105,93,
100,42,0,105,94,
100,41,0,105,94,
100,43,0,105,94,
100,42,0,106,94,
101,43,0,106,94,
101,43,0,106,94,
101,44,0,106,95,
101,41,0,106,95,
101,41,0,106,95,
101,42,0,107,95,
102,42,0,107,95,
102,41,0,107,95,
102,43,0,107,96,
102,44,0,107,96,
102,42,0,107,96,
103,43,0,108,96,
103,43,0,108,96,
103,40,0,108,97,
103,44,0,108,97,
103,43,0,108,97,
103,46,0,108,97,
103,43,0,109,97,
104,45,0,109,97,
104,42,0,109,98,
104,44,0,109,98,
104,43,0,109,98,
104,43,0,110,98,
105,42,0,110,98,
105,44,0,110,98,
105,43,0,110,99,
105,46,0,110,99,
105,42,0,110,99,
105,43,0,111,99,
106,43,0,111,99,
106,46,0,111,99,
106,47,0,111,100,
106,43,0,111,100,
106,44,0,111,100,
106,44,0,112,100,
107,43,0,112,100,
107,47,0,112,101,
107,46,0,112,101,
107,43,0,112,101,
107,49,0,112,101,
107,44,0,113,101,
108,44,0,113,101,
108,45,0,113,102,
108,43,0,113,102,
108,44,0,113,102,
108,44,0,114,102,
109,45,0,114,102,
109,45,0,114,102,
109,48,0,114,103,
109,45,0,114,103,
109,43,0,114,103,
109,46,0,115,103,
110,44,0,115,103,
110,49,0,115,103,
110,48,0,115,104,
110,47,0,115,104,
110,43,0,115,104,
110,48,0,116,104,
110,48,0,116,104,
111,45,0,116,105,
111,45,0,116,105,
111,48,0,116,105,
111,44,0,116,105,
111,45,0,117,105,
112,45,0,117,105,
112,46,0,117,106,
112,46,0,117,106,
112,45,0,117,106,
112,49,0,118,106,
112,46,0,118,106,
113,49,0,118,106,
113,45,0,118,107,
113,44,0,118,107,
113,48,0,118,107,
113,47,0,119,107,
114,45,0,119,107,
114,46,0,119,107,
114,50,0,119,108,
114,45,0,119,108,
114,48,0,119,108,
114,50,0,120,108,
114,47,0,120,108,
115,47,0,120,108,
